,ISO_3,Years,GDP,Population
4755,LSO,1966,329.23800000000006,952000
4756,LSO,1967,357.908,971000
4757,LSO,1968,349.409,991000
4758,LSO,1969,347.62,1011000
4759,LSO,1970,347.95599999999996,1032000
4760,LSO,1971,358.32599999999996,1054000
4761,LSO,1972,350.32800000000003,1075000
4762,LSO,1973,433.608,1098000
4763,LSO,1974,470.676,1122000
4764,LSO,1975,397.597,1149000
4765,LSO,1976,430.642,1178000
4766,LSO,1977,511.097,1209000
4767,LSO,1978,588.882,1241000
4768,LSO,1979,590.114,1274000
4769,LSO,1980,559.261,1307000
4770,LSO,1981,549.076,1341000
4771,LSO,1982,559.534,1374000
4772,LSO,1983,557.258,1407000
4773,LSO,1984,575.146,1438000
4774,LSO,1985,578.141,1468000
4775,LSO,1986,594.06,1495000
4776,LSO,1987,588.354,1520000
4777,LSO,1988,628.741,1545000
4778,LSO,1989,654.306,1570000
4779,LSO,1990,681.785,1598000
4780,LSO,1991,715.6389999999999,1628000
4781,LSO,1992,750.452,1660000
4782,LSO,1993,761.605,1693000
4783,LSO,1994,792.2869999999999,1725000
4784,LSO,1995,804.8389999999999,1754000
4785,LSO,1996,837.564,1779000
4786,LSO,1997,857.4630000000001,1802000
4787,LSO,1998,860.737,1822000
4788,LSO,1999,855.8480000000001,1840000
4789,LSO,2000,880.372,1856000
4790,LSO,2001,903.385,1871000
4791,LSO,2002,902.1,1885000
4792,LSO,2003,935.471,1899000
4793,LSO,2004,943.613,1912000
4794,LSO,2005,968.4,1926000
4795,LSO,2006,1001.09,1940000
4796,LSO,2007,1040.67,1956000
4797,LSO,2008,1101.0,1972000
4798,LSO,2009,1113.98,1990000
4799,LSO,2010,1169.27,2011000
4800,LSO,2011,1235.66,2033000
4801,LSO,2012,1293.63,2057000
4802,LSO,2013,1300.41,2083000
4803,LSO,2014,1323.24,2109000
4804,LSO,2016,1338.42,2049999
4805,LTU,1992,,3691000
4806,LTU,1993,,3674000
4807,LTU,1994,,3652000
4808,LTU,1995,5322.42,3628000
4809,LTU,1996,5639.24,3602000
4810,LTU,1997,6152.14,3574000
4811,LTU,1998,6659.6,3545000
4812,LTU,1999,6630.91,3515000
4813,LTU,2000,6933.59,3486000
4814,LTU,2001,7447.08,3459000
4815,LTU,2002,8014.64,3433000
4816,LTU,2003,8931.52,3406000
4817,LTU,2004,9624.01,3377000
4818,LTU,2005,10537.9,3343000
4819,LTU,2006,11500.5,3306000
4820,LTU,2007,12928.3,3264000
4821,LTU,2008,13405.2,3220000
4822,LTU,2009,11546.8,3172000
4823,LTU,2010,11984.9,3123000
4824,LTU,2011,13000.2,3071000
4825,LTU,2012,13681.0,3016000
4826,LTU,2013,14304.8,2964000
4827,LTU,2014,14932.6,2917000
4828,LTU,2016,14373.7,3030000
4829,LUX,1961,27867.8,398000
4830,LUX,1962,27902.5,401000
4831,LUX,1963,28563.8,403000
4832,LUX,1964,30467.5,406000
4833,LUX,1965,29901.4,408000
4834,LUX,1966,30015.2,411000
4835,LUX,1967,29981.5,413000
4836,LUX,1968,31156.4,415000
4837,LUX,1969,34096.1,417000
4838,LUX,1970,35457.2,418000
4839,LUX,1971,36057.5,420000
4840,LUX,1972,37973.2,421000
4841,LUX,1973,40677.9,422000
4842,LUX,1974,41842.2,422000
4843,LUX,1975,38667.9,423000
4844,LUX,1976,39452.1,424000
4845,LUX,1977,40001.9,425000
4846,LUX,1978,41557.3,426000
4847,LUX,1979,42432.6,427000
4848,LUX,1980,42637.3,427000
4849,LUX,1981,42277.6,428000
4850,LUX,1982,42720.8,428000
4851,LUX,1983,43986.1,428000
4852,LUX,1984,46659.5,429000
4853,LUX,1985,47869.5,429000
4854,LUX,1986,52413.1,429000
4855,LUX,1987,54131.9,430000
4856,LUX,1988,58288.8,431000
4857,LUX,1989,63380.5,432000
4858,LUX,1990,65921.9,433000
4859,LUX,1991,70667.2,435000
4860,LUX,1992,71003.7,437000
4861,LUX,1993,72999.7,439000
4862,LUX,1994,74763.9,440000
4863,LUX,1995,74776.8,442000
4864,LUX,1996,74790.1,443000
4865,LUX,1997,78075.5,444000
4866,LUX,1998,81771.4,445000
4867,LUX,1999,87516.4,446000
4868,LUX,2000,93462.9,436000
4869,LUX,2001,94695.3,440000
4870,LUX,2002,97287.6,444000
4871,LUX,2003,97678.5,447000
4872,LUX,2004,99778.5,452000
4873,LUX,2005,101381.0,458000
4874,LUX,2006,104943.0,466000
4875,LUX,2007,111968.0,475000
4876,LUX,2008,108577.0,485000
4877,LUX,2009,101940.0,496000
4878,LUX,2010,104965.0,508000
4879,LUX,2011,105265.0,520000
4880,LUX,2012,102405.0,532000
4881,LUX,2013,103722.0,545000
4882,LUX,2014,107153.0,557000
4883,LUX,2016,114665.0,520000
4884,LVA,1992,,2611000
4885,LVA,1993,,2569000
4886,LVA,1994,,2525000
4887,LVA,1995,5140.53,2488000
4888,LVA,1996,5321.4,2458000
4889,LVA,1997,5857.04,2435000
4890,LVA,1998,6298.13,2415000
4891,LVA,1999,6515.89,2395000
4892,LVA,2000,6934.72,2371000
4893,LVA,2001,7478.76,2345000
4894,LVA,2002,8103.59,2317000
4895,LVA,2003,8872.1,2287000
4896,LVA,2004,9717.11,2257000
4897,LVA,2005,10873.4,2228000
4898,LVA,2006,12278.3,2199000
4899,LVA,2007,13614.3,2171000
4900,LVA,2008,13270.0,2144000
4901,LVA,2009,11548.0,2117000
4902,LVA,2010,11326.2,2091000
4903,LVA,2011,12270.3,2064000
4904,LVA,2012,12924.7,2037000
4905,LVA,2013,13400.9,2012000
4906,LVA,2014,13786.4,1989000
4907,LVA,2016,13732.0,2060000
4908,MAR,1961,,12713000
4909,MAR,1962,,13101000
4910,MAR,1963,,13489000
4911,MAR,1964,,13872000
4912,MAR,1965,,14248000
4913,MAR,1966,815.5010000000001,14617000
4914,MAR,1967,875.5310000000001,14979000
4915,MAR,1968,939.699,15335000
4916,MAR,1969,995.367,15688000
4917,MAR,1970,1019.55,16040000
4918,MAR,1971,1053.89,16390000
4919,MAR,1972,1057.37,16741000
4920,MAR,1973,1072.55,17097000
4921,MAR,1974,1108.76,17467000
4922,MAR,1975,1166.45,17855000
4923,MAR,1976,1263.06,18262000
4924,MAR,1977,1308.01,18689000
4925,MAR,1978,1304.98,19133000
4926,MAR,1979,1334.25,19595000
4927,MAR,1980,1349.21,20072000
4928,MAR,1981,1293.5,20564000
4929,MAR,1982,1375.28,21071000
4930,MAR,1983,1361.17,21584000
4931,MAR,1984,1415.05,22095000
4932,MAR,1985,1466.72,22596000
4933,MAR,1986,1568.68,23085000
4934,MAR,1987,1531.87,23561000
4935,MAR,1988,1680.35,24027000
4936,MAR,1989,1695.43,24489000
4937,MAR,1990,1720.78,24950000
4938,MAR,1991,1811.4,25410000
4939,MAR,1992,1741.92,25866000
4940,MAR,1993,1699.4,26314000
4941,MAR,1994,1848.78,26748000
4942,MAR,1995,1722.19,27162000
4943,MAR,1996,1907.79,27557000
4944,MAR,1997,1853.01,27934000
4945,MAR,1998,1962.03,28292000
4946,MAR,1999,1958.95,28631000
4947,MAR,2000,1972.3,28951000
4948,MAR,2001,2091.23,29251000
4949,MAR,2002,2130.73,29536000
4950,MAR,2003,2230.9,29813000
4951,MAR,2004,2310.34,30093000
4952,MAR,2005,2358.44,30385000
4953,MAR,2006,2507.67,30691000
4954,MAR,2007,2566.22,31011000
4955,MAR,2008,2686.23,31351000
4956,MAR,2009,2765.86,31715000
4957,MAR,2010,2834.2,32108000
4958,MAR,2011,2942.04,32532000
4959,MAR,2012,2987.32,32984000
4960,MAR,2013,3077.31,33453000
4961,MAR,2014,3110.21,33921000
4962,MAR,2016,3149.43,32520000
4963,MDA,1992,,4375000
4964,MDA,1993,,4370000
4965,MDA,1994,,4357000
4966,MDA,1995,1086.94,4339000
4967,MDA,1996,1025.11,4315000
4968,MDA,1997,1045.85,4285000
4969,MDA,1998,977.825,4253000
4970,MDA,1999,946.3739999999999,4224000
4971,MDA,2000,968.288,4201000
4972,MDA,2001,1029.65,4186000
4973,MDA,2002,1112.54,4177000
4974,MDA,2003,1189.31,4172000
4975,MDA,2004,1280.49,4166000
4976,MDA,2005,1379.88,4158000
4977,MDA,2006,1450.13,4145000
4978,MDA,2007,1497.1,4128000
4979,MDA,2008,1616.95,4111000
4980,MDA,2009,1521.86,4096000
4981,MDA,2010,1631.54,4084000
4982,MDA,2011,1743.49,4078000
4983,MDA,2012,1731.51,4075000
4984,MDA,2013,1894.78,4074000
4985,MDA,2014,1986.94,4072000
4986,MDA,2016,1971.03,3510000
4987,MDG,1961,713.377,5224000
4988,MDG,1962,712.0039999999999,5353000
4989,MDG,1963,688.182,5487000
4990,MDG,1964,697.7919999999999,5625000
4991,MDG,1965,677.291,5769000
4992,MDG,1966,673.827,5918000
4993,MDG,1967,692.941,6072000
4994,MDG,1968,721.1510000000001,6233000
4995,MDG,1969,728.422,6400000
4996,MDG,1970,746.5219999999999,6576000
4997,MDG,1971,755.013,6760000
4998,MDG,1972,725.148,6952000
4999,MDG,1973,686.7819999999999,7152000
5000,MDG,1974,681.19,7360000
5001,MDG,1975,670.572,7576000
5002,MDG,1976,631.813,7800000
5003,MDG,1977,628.578,8032000
5004,MDG,1978,594.595,8269000
5005,MDG,1979,634.7230000000001,8508000
5006,MDG,1980,621.715,8747000
5007,MDG,1981,545.472,8983000
5008,MDG,1982,520.356,9221000
5009,MDG,1983,510.126,9462000
5010,MDG,1984,504.15,9714000
5011,MDG,1985,495.655,9981000
5012,MDG,1986,491.276,10264000
5013,MDG,1987,483.26300000000003,10563000
5014,MDG,1988,485.811,10878000
5015,MDG,1989,491.436,11206000
5016,MDG,1990,492.399,11546000
5017,MDG,1991,448.036,11898000
5018,MDG,1992,440.13699999999994,12264000
5019,MDG,1993,436.102,12644000
5020,MDG,1994,422.746,13040000
5021,MDG,1995,416.93800000000005,13453000
5022,MDG,1996,412.80800000000005,13883000
5023,MDG,1997,414.774,14329000
5024,MDG,1998,417.667,14790000
5025,MDG,1999,423.57599999999996,15263000
5026,MDG,2000,430.10900000000004,15745000
5027,MDG,2001,442.13599999999997,16236000
5028,MDG,2002,374.48900000000003,16736000
5029,MDG,2003,398.902,17245000
5030,MDG,2004,407.517,17763000
5031,MDG,2005,413.86699999999996,18290000
5032,MDG,2006,422.14099999999996,18826000
5033,MDG,2007,435.717,19371000
5034,MDG,2008,453.63699999999994,19927000
5035,MDG,2009,423.306,20496000
5036,MDG,2010,412.731,21080000
5037,MDG,2011,407.327,21679000
5038,MDG,2012,408.342,22294000
5039,MDG,2013,406.375,22925000
5040,MDG,2014,408.661,23572000
5041,MDG,2016,456.33,22290000
5042,MEX,1961,3750.84,39394000
5043,MEX,1962,3804.55,40650000
5044,MEX,1963,3986.44,41940000
5045,MEX,1964,4324.49,43264000
5046,MEX,1965,4490.49,44623000
5047,MEX,1966,4620.52,46011000
5048,MEX,1967,4744.74,47430000
5049,MEX,1968,5036.37,48894000
5050,MEX,1969,5050.56,50423000
5051,MEX,1970,5212.9,52030000
5052,MEX,1971,5238.98,53720000
5053,MEX,1972,5490.27,55480000
5054,MEX,1973,5735.52,57283000
5055,MEX,1974,5881.26,59090000
5056,MEX,1975,6036.82,60872000
5057,MEX,1976,6127.21,62620000
5058,MEX,1977,6165.41,64338000
5059,MEX,1978,6545.37,66026000
5060,MEX,1979,7003.04,67689000
5061,MEX,1980,7467.54,69331000
5062,MEX,1981,7935.99,70951000
5063,MEX,1982,7711.24,72548000
5064,MEX,1983,7228.94,74133000
5065,MEX,1984,7333.35,75721000
5066,MEX,1985,7369.87,77323000
5067,MEX,1986,6951.82,78939000
5068,MEX,1987,6942.83,80571000
5069,MEX,1988,6893.92,82223000
5070,MEX,1989,7044.82,83902000
5071,MEX,1990,7257.93,85609000
5072,MEX,1991,7415.51,87347000
5073,MEX,1992,7532.61,89110000
5074,MEX,1993,7685.22,90887000
5075,MEX,1994,7896.12,92664000
5076,MEX,1995,7307.18,94427000
5077,MEX,1996,7603.71,96182000
5078,MEX,1997,7999.86,97926000
5079,MEX,1998,8245.49,99632000
5080,MEX,1999,8340.56,101267000
5081,MEX,2000,8659.8,102809000
5082,MEX,2001,8494.84,104240000
5083,MEX,2002,8401.02,105578000
5084,MEX,2003,8416.9,106888000
5085,MEX,2004,8667.29,108258000
5086,MEX,2005,8808.56,109748000
5087,MEX,2006,9108.07,111383000
5088,MEX,2007,9253.32,113139000
5089,MEX,2008,9232.2,114973000
5090,MEX,2009,8657.84,116816000
5091,MEX,2010,8959.58,118618000
5092,MEX,2011,9183.33,120365000
5093,MEX,2012,9414.91,122071000
5094,MEX,2013,9409.97,123740000
5095,MEX,2014,9492.99,125386000
5096,MEX,2016,10123.9,120850000
5097,MKD,1992,3391.56,1977000
5098,MKD,1993,3145.56,1965000
5099,MKD,1994,3093.88,1956000
5100,MKD,1995,3057.0,1954000
5101,MKD,1996,3083.61,1958000
5102,MKD,1997,3112.12,1969000
5103,MKD,1998,3197.35,1984000
5104,MKD,1999,3315.76,1999000
5105,MKD,2000,3448.83,2012000
5106,MKD,2001,3329.92,2022000
5107,MKD,2002,3369.63,2029000
5108,MKD,2003,3436.97,2034000
5109,MKD,2004,3591.29,2038000
5110,MKD,2005,3755.04,2043000
5111,MKD,2006,3942.44,2047000
5112,MKD,2007,4192.95,2051000
5113,MKD,2008,4418.27,2055000
5114,MKD,2009,4398.77,2059000
5115,MKD,2010,4542.9,2062000
5116,MKD,2011,4645.52,2066000
5117,MKD,2012,4620.64,2069000
5118,MKD,2013,4751.9,2073000
5119,MKD,2014,4920.22,2076000
5120,MKD,2016,5174.89,2110000
5121,MLI,1961,,5322000
5122,MLI,1962,,5381000
5123,MLI,1963,,5442000
5124,MLI,1964,,5504000
5125,MLI,1965,,5568000
5126,MLI,1966,,5636000
5127,MLI,1967,340.694,5706000
5128,MLI,1968,348.767,5781000
5129,MLI,1969,344.767,5861000
5130,MLI,1970,360.535,5949000
5131,MLI,1971,363.955,6045000
5132,MLI,1972,378.775,6147000
5133,MLI,1973,366.776,6256000
5134,MLI,1974,354.80800000000005,6368000
5135,MLI,1975,389.093,6482000
5136,MLI,1976,434.42800000000005,6597000
5137,MLI,1977,454.05,6713000
5138,MLI,1978,439.61800000000005,6832000
5139,MLI,1979,476.579,6957000
5140,MLI,1980,447.375,7090000
5141,MLI,1981,445.074,7234000
5142,MLI,1982,403.67800000000005,7387000
5143,MLI,1983,402.523,7542000
5144,MLI,1984,393.54699999999997,7693000
5145,MLI,1985,465.03,7832000
5146,MLI,1986,470.151,7957000
5147,MLI,1987,462.944,8073000
5148,MLI,1988,490.289,8190000
5149,MLI,1989,502.853,8323000
5150,MLI,1990,481.255,8482000
5151,MLI,1991,526.136,8673000
5152,MLI,1992,496.814,8891000
5153,MLI,1993,499.22,9131000
5154,MLI,1994,504.35900000000004,9384000
5155,MLI,1995,495.69800000000004,9641000
5156,MLI,1996,517.087,9901000
5157,MLI,1997,528.268,10168000
5158,MLI,1998,553.665,10445000
5159,MLI,1999,569.7040000000001,10737000
5160,MLI,2000,553.578,11047000
5161,MLI,2001,620.285,11376000
5162,MLI,2002,620.558,11723000
5163,MLI,2003,656.492,12089000
5164,MLI,2004,645.923,12475000
5165,MLI,2005,666.258,12881000
5166,MLI,2006,674.74,13310000
5167,MLI,2007,675.409,13759000
5168,MLI,2008,684.4939999999999,14223000
5169,MLI,2009,693.546,14695000
5170,MLI,2010,708.3710000000001,15167000
5171,MLI,2011,709.3989999999999,15639000
5172,MLI,2012,683.002,16112000
5173,MLI,2013,678.7560000000001,16592000
5174,MLI,2014,705.788,17086000
5175,MLI,2016,741.22,14850000
5176,MMR,1961,156.215,21962000
5177,MMR,1962,159.184,22447000
5178,MMR,1963,176.612,22947000
5179,MMR,1964,162.599,23471000
5180,MMR,1965,175.957,24024000
5181,MMR,1966,163.553,24607000
5182,MMR,1967,150.221,25218000
5183,MMR,1968,164.294,25853000
5184,MMR,1969,165.612,26504000
5185,MMR,1970,169.688,27166000
5186,MMR,1971,172.489,27837000
5187,MMR,1972,172.50799999999998,28517000
5188,MMR,1973,166.817,29210000
5189,MMR,1974,171.61,29917000
5190,MMR,1975,174.562,30641000
5191,MMR,1976,180.87900000000002,31379000
5192,MMR,1977,187.238,32131000
5193,MMR,1978,194.887,32896000
5194,MMR,1979,200.361,33676000
5195,MMR,1980,211.368,34471000
5196,MMR,1981,219.736,35280000
5197,MMR,1982,226.87400000000002,36099000
5198,MMR,1983,231.66099999999997,36918000
5199,MMR,1984,237.949,37725000
5200,MMR,1985,239.78,38509000
5201,MMR,1986,232.65,39269000
5202,MMR,1987,219.197,40005000
5203,MMR,1988,190.912,40711000
5204,MMR,1989,194.737,41380000
5205,MMR,1990,197.21,42007000
5206,MMR,1991,193.24400000000003,42588000
5207,MMR,1992,209.265,43126000
5208,MMR,1993,219.28400000000002,43642000
5209,MMR,1994,232.90900000000002,44164000
5210,MMR,1995,246.06400000000002,44711000
5211,MMR,1996,258.595,45291000
5212,MMR,1997,269.65,45896000
5213,MMR,1998,281.732,46510000
5214,MMR,1999,308.59,47107000
5215,MMR,2000,346.775,47670000
5216,MMR,2001,381.70300000000003,48196000
5217,MMR,2002,422.958,48690000
5218,MMR,2003,476.61199999999997,49152000
5219,MMR,2004,536.21,49583000
5220,MMR,2005,603.832,49985000
5221,MMR,2006,677.704,50356000
5222,MMR,2007,753.952,50699000
5223,MMR,2008,826.095,51030000
5224,MMR,2009,907.362,51370000
5225,MMR,2010,987.737,51733000
5226,MMR,2011,1034.77,52125000
5227,MMR,2012,1101.21,52544000
5228,MMR,2013,1183.28,52984000
5229,MMR,2014,1266.12,53437000
5230,MMR,2016,1117.58,52800000
5231,MNE,2006,6072.03,617000
5232,MNE,2007,6709.91,619000
5233,MNE,2008,6932.07,620000
5234,MNE,2009,6516.36,621000
5235,MNE,2010,6682.28,622000
5236,MNE,2011,6890.77,623000
5237,MNE,2012,6697.45,624000
5238,MNE,2013,6928.37,625000
5239,MNE,2014,7045.12,625000
5240,MNE,2016,7251.6,620000
5241,MNG,1961,,982000
5242,MNG,1962,,1011000
5243,MNG,1963,,1042000
5244,MNG,1964,,1075000
5245,MNG,1965,,1107000
5246,MNG,1966,,1140000
5247,MNG,1967,,1173000
5248,MNG,1968,,1207000
5249,MNG,1969,,1242000
5250,MNG,1970,,1279000
5251,MNG,1971,,1317000
5252,MNG,1972,,1357000
5253,MNG,1973,,1397000
5254,MNG,1974,,1438000
5255,MNG,1975,,1480000
5256,MNG,1976,,1521000
5257,MNG,1977,,1562000
5258,MNG,1978,,1604000
5259,MNG,1979,,1646000
5260,MNG,1980,,1690000
5261,MNG,1981,1440.62,1733000
5262,MNG,1982,1521.95,1778000
5263,MNG,1983,1570.55,1823000
5264,MNG,1984,1621.17,1871000
5265,MNG,1985,1668.5,1922000
5266,MNG,1986,1774.66,1976000
5267,MNG,1987,1784.54,2033000
5268,MNG,1988,1825.1,2090000
5269,MNG,1989,1855.8,2141000
5270,MNG,1990,1761.22,2184000
5271,MNG,1991,1583.62,2218000
5272,MNG,1992,1420.64,2244000
5273,MNG,1993,1363.65,2263000
5274,MNG,1994,1382.2,2280000
5275,MNG,1995,1459.11,2298000
5276,MNG,1996,1479.79,2317000
5277,MNG,1997,1524.86,2336000
5278,MNG,1998,1562.48,2356000
5279,MNG,1999,1596.51,2376000
5280,MNG,2000,1600.48,2397000
5281,MNG,2001,1632.52,2420000
5282,MNG,2002,1693.08,2444000
5283,MNG,2003,1792.87,2469000
5284,MNG,2004,1961.49,2497000
5285,MNG,2005,2079.11,2526000
5286,MNG,2006,2229.15,2558000
5287,MNG,2007,2425.68,2593000
5288,MNG,2008,2604.93,2630000
5289,MNG,2009,2533.18,2670000
5290,MNG,2010,2650.35,2713000
5291,MNG,2011,3053.61,2759000
5292,MNG,2012,3365.57,2808000
5293,MNG,2013,3685.75,2859000
5294,MNG,2014,3901.87,2910000
5295,MNG,2016,3736.07,2800000
5296,MOZ,1961,,7643000
5297,MOZ,1962,,7799000
5298,MOZ,1963,,7961000
5299,MOZ,1964,,8129000
5300,MOZ,1965,,8303000
5301,MOZ,1966,,8482000
5302,MOZ,1967,,8669000
5303,MOZ,1968,,8861000
5304,MOZ,1969,,9059000
5305,MOZ,1970,,9262000
5306,MOZ,1971,,9469000
5307,MOZ,1972,,9680000
5308,MOZ,1973,,9901000
5309,MOZ,1974,,10141000
5310,MOZ,1975,,10405000
5311,MOZ,1976,,10694000
5312,MOZ,1977,,11002000
5313,MOZ,1978,,11320000
5314,MOZ,1979,,11635000
5315,MOZ,1980,190.479,11936000
5316,MOZ,1981,195.31,12229000
5317,MOZ,1982,177.787,12512000
5318,MOZ,1983,146.93200000000002,12767000
5319,MOZ,1984,135.286,12968000
5320,MOZ,1985,135.264,13103000
5321,MOZ,1986,131.64600000000002,13155000
5322,MOZ,1987,151.155,13143000
5323,MOZ,1988,163.78,13124000
5324,MOZ,1989,173.66400000000002,13182000
5325,MOZ,1990,172.91099999999997,13372000
5326,MOZ,1991,176.78900000000002,13720000
5327,MOZ,1992,161.834,14204000
5328,MOZ,1993,169.218,14776000
5329,MOZ,1994,172.793,15363000
5330,MOZ,1995,170.582,15913000
5331,MOZ,1996,209.862,16411000
5332,MOZ,1997,226.304,16873000
5333,MOZ,1998,246.71,17317000
5334,MOZ,1999,259.232,17774000
5335,MOZ,2000,256.539,18265000
5336,MOZ,2001,281.068,18792000
5337,MOZ,2002,296.983,19349000
5338,MOZ,2003,307.034,19928000
5339,MOZ,2004,321.303,20523000
5340,MOZ,2005,339.13199999999995,21127000
5341,MOZ,2006,361.745,21738000
5342,MOZ,2007,377.38300000000004,22360000
5343,MOZ,2008,391.71,22995000
5344,MOZ,2009,404.595,23648000
5345,MOZ,2010,419.226,24321000
5346,MOZ,2011,436.14300000000003,25017000
5347,MOZ,2012,454.10699999999997,25733000
5348,MOZ,2013,472.591,26467000
5349,MOZ,2014,493.25199999999995,27216000
5350,MOZ,2016,538.82,25200000
5351,MRT,1961,888.0160000000001,883000
5352,MRT,1962,868.935,909000
5353,MRT,1963,827.273,936000
5354,MRT,1964,1025.96,964000
5355,MRT,1965,1157.17,992000
5356,MRT,1966,1126.34,1022000
5357,MRT,1967,1132.81,1052000
5358,MRT,1968,1212.26,1084000
5359,MRT,1969,1191.97,1116000
5360,MRT,1970,1296.36,1149000
5361,MRT,1971,1282.25,1183000
5362,MRT,1972,1236.29,1218000
5363,MRT,1973,1145.81,1254000
5364,MRT,1974,1248.41,1291000
5365,MRT,1975,1150.53,1329000
5366,MRT,1976,1213.36,1368000
5367,MRT,1977,1156.84,1408000
5368,MRT,1978,1118.43,1449000
5369,MRT,1979,1138.83,1491000
5370,MRT,1980,1143.86,1534000
5371,MRT,1981,1149.71,1579000
5372,MRT,1982,1090.9,1624000
5373,MRT,1983,1099.59,1671000
5374,MRT,1984,1034.23,1719000
5375,MRT,1985,1035.64,1767000
5376,MRT,1986,1064.73,1816000
5377,MRT,1987,1055.37,1865000
5378,MRT,1988,1044.49,1916000
5379,MRT,1989,1065.02,1969000
5380,MRT,1990,1018.27,2024000
5381,MRT,1991,1009.11,2081000
5382,MRT,1992,1001.02,2140000
5383,MRT,1993,1031.71,2202000
5384,MRT,1994,972.8810000000001,2267000
5385,MRT,1995,1038.26,2334000
5386,MRT,1996,1066.52,2404000
5387,MRT,1997,992.596,2476000
5388,MRT,1998,989.1030000000001,2551000
5389,MRT,1999,1033.14,2630000
5390,MRT,2000,998.107,2711000
5391,MRT,2001,988.47,2797000
5392,MRT,2002,966.4730000000001,2885000
5393,MRT,2003,995.195,2975000
5394,MRT,2004,1022.75,3065000
5395,MRT,2005,1083.2,3154000
5396,MRT,2006,1251.63,3242000
5397,MRT,2007,1251.15,3328000
5398,MRT,2008,1229.45,3415000
5399,MRT,2009,1182.38,3502000
5400,MRT,2010,1203.38,3591000
5401,MRT,2011,1223.34,3683000
5402,MRT,2012,1256.2,3777000
5403,MRT,2013,1293.56,3873000
5404,MRT,2014,1326.16,3970000
5405,MRT,2016,1524.39,3800000
5406,MSR,2014,,5000
5407,MSR,2016,,0
5408,MTQ,1961,,288000
5409,MTQ,1962,,295000
5410,MTQ,1963,,301000
5411,MTQ,1964,,306000
5412,MTQ,1965,,311000
5413,MTQ,1966,,315000
5414,MTQ,1967,,319000
5415,MTQ,1968,,321000
5416,MTQ,1969,,323000
5417,MTQ,1970,,325000
5418,MTQ,1971,,326000
5419,MTQ,1972,,327000
5420,MTQ,1973,,328000
5421,MTQ,1974,,328000
5422,MTQ,1975,,328000
5423,MTQ,1976,,327000
5424,MTQ,1977,,326000
5425,MTQ,1978,,325000
5426,MTQ,1979,,325000
5427,MTQ,1980,,325000
5428,MTQ,1981,,327000
5429,MTQ,1982,,329000
5430,MTQ,1983,,333000
5431,MTQ,1984,,336000
5432,MTQ,1985,,340000
5433,MTQ,1986,,344000
5434,MTQ,1987,,348000
5435,MTQ,1988,,352000
5436,MTQ,1989,,355000
5437,MTQ,1990,,358000
5438,MTQ,1991,,361000
5439,MTQ,1992,,363000
5440,MTQ,1993,,364000
5441,MTQ,1994,,366000
5442,MTQ,1995,,369000
5443,MTQ,1996,,372000
5444,MTQ,1997,,376000
5445,MTQ,1998,,380000
5446,MTQ,1999,,384000
5447,MTQ,2000,,387000
5448,MTQ,2001,,390000
5449,MTQ,2002,,393000
5450,MTQ,2003,,395000
5451,MTQ,2004,,396000
5452,MTQ,2005,,397000
5453,MTQ,2006,,397000
5454,MTQ,2007,,397000
5455,MTQ,2008,,396000
5456,MTQ,2009,,395000
5457,MTQ,2010,,395000
5458,MTQ,2011,,395000
5459,MTQ,2012,,395000
5460,MTQ,2013,,396000
5461,MTQ,2014,,396000
5462,MTQ,2016,,400000
5463,MUS,1961,,679000
5464,MUS,1962,,698000
5465,MUS,1963,,717000
5466,MUS,1964,,736000
5467,MUS,1965,,753000
5468,MUS,1966,,770000
5469,MUS,1967,,785000
5470,MUS,1968,,799000
5471,MUS,1969,,813000
5472,MUS,1970,,826000
5473,MUS,1971,,840000
5474,MUS,1972,,852000
5475,MUS,1973,,865000
5476,MUS,1974,,878000
5477,MUS,1975,,892000
5478,MUS,1976,2343.41,907000
5479,MUS,1977,2456.55,922000
5480,MUS,1978,2517.54,938000
5481,MUS,1979,2561.1,953000
5482,MUS,1980,2264.91,966000
5483,MUS,1981,2362.87,978000
5484,MUS,1982,2462.47,989000
5485,MUS,1983,2449.29,999000
5486,MUS,1984,2537.69,1008000
5487,MUS,1985,2692.08,1016000
5488,MUS,1986,2931.84,1023000
5489,MUS,1987,3168.72,1030000
5490,MUS,1988,3360.7,1037000
5491,MUS,1989,3483.98,1046000
5492,MUS,1990,3707.86,1056000
5493,MUS,1991,3830.74,1068000
5494,MUS,1992,4026.89,1083000
5495,MUS,1993,4181.67,1099000
5496,MUS,1994,4294.09,1114000
5497,MUS,1995,4439.86,1129000
5498,MUS,1996,4640.25,1142000
5499,MUS,1997,4843.14,1154000
5500,MUS,1998,5083.42,1165000
5501,MUS,1999,5150.25,1176000
5502,MUS,2000,5560.23,1185000
5503,MUS,2001,5658.45,1194000
5504,MUS,2002,5738.06,1202000
